study_id,item_id,item_filename,item_cdn_url,participant_id,participant_external_id,participant_display_name,participant_tags,participant_quality_grade,participant_quality_grade_item,test_item_display_order,exposure_number,fixation_point_x,fixation_point_y,fixation_starts_at_ms,fixation_ends_at_ms,fixation_duration_ms,saccade_amplitude_percent,external_data_fbclid,notes
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,91.518880208333,62.085813492063,9809,9895,86,9.8283872114849,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,101.91002248602,69.872665571217,9925,10324,399,26.393547668121,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,90.445824430199,20.043922127255,10392,10520,128,14.288687834656,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,105.62421215408,31.05793117226,10541,10822,281,19.234442821198,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,83.873479312932,37.692703387148,10841,11143,302,13.624251583209,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,99.455356178308,39.910829983661,11173,11557,384,1.8735028159684,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,98.530788651231,36.460943448791,11581,11971,390,26.996077533501,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,119.79166666667,76.50462962963,12074,12187,113,,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,88.137198379195,32.787148995496,12340,12719,379,3.6049377868597,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,84.260520967916,30.223922444732,12744,13129,385,9.4207357557691,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,84.733072916667,49.421296296296,13152,13268,116,37.077267655109,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,44.721107973299,23.73639798987,13356,13640,284,10.9559904507,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,41.634114583333,45.399305555556,13704,13825,121,,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,117.51302083333,75.231481481481,13998,14089,91,43.139761100415,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,68.815104166667,59.490740740741,14140,14238,98,34.233760494599,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,104.23177083333,89.682751661918,14249,14366,117,33.487166702443,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,91.397055379763,25.30177882305,14390,14777,387,8.8216119306169,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,86.33773424875,9.7173377339556,14801,15190,389,10.508540156797,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,95.989874564093,22.562463256908,15212,15345,133,9.1702681345196,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,104.6875,12.037037037037,15367,15484,117,37.136418843461,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,130.72916666667,71.990740740741,15614,15729,115,34.964123357536,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,96.24609276643,35.547987891738,15816,16099,283,10.534864963153,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,107.82017299107,41.742180442638,16120,16291,171,16.243788821201,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,118.89428490991,68.391768292683,16393,16500,107,42.318769669291,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,71.09375,53.240740740741,16616,16729,113,26.843371730783,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,101.88802083333,54.166666666667,16749,16866,117,12.532627337119,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,87.994544658988,47.578094505225,16892,17094,202,,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,75.520833333333,55.15873015873,17261,17401,140,39.921326654791,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,119.59635416667,77.314814814815,17487,17596,109,23.339669722384,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,95.990719159664,54.83640691974,17616,17999,383,8.564604115425,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,86.868851273148,48.340060145616,18023,18239,216,5.9454328274102,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,92.578125,54.976851851852,18267,18364,97,10.019531683258,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,103.04445251938,63.430432508921,18388,18690,302,8.6585291714878,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,111.04651162791,73.896425495263,18708,18796,88,5.7536839170415,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,104.49683779762,75.363756613757,18817,18977,160,17.260794136322,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,124.28385416667,73.900462962963,19000,19114,114,13.176632987518,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,109.54215934685,79.861111111111,19135,19219,84,12.387980105416,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,105.16761879067,55.819547225797,19239,19622,383,9.3989207128437,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e,32062453-818a-44f3-acac-1e8d66588646,Squats_20.mp4,https://d48dl6cezsco5.cloudfront.net/experiments/experiment_d4d6fdec-9f80-41bc-a81c-d1f322ab3a1e/project_lg_32062453-818a-44f3-acac-1e8d66588646.jpg?v=15.35.4,1d3a9087-9282-4d18-af02-f721758c497d,,"P0102, Male",,3,3,1,1,107.18158312559,36.985596707819,19755,19923,168,,IwAR3mmnJDBFtVAGgp-dCh04amN_VnzZSXXS2XSbx7Qdv51zCJ9OfApBe-DgU,
